home_team,away_team,home_indicator,diff_OPS,diff_AVG,diff_OBP,diff_SLG,diff_R,diff_HR,diff_ERA,diff_WHIP,diff_SO,diff_OBA,diff_HR_allowed,Winner
Arizona Diamondbacks,Seattle Mariners,1,0.09800000000000009,0.035,0.02999999999999997,0.068,23,0,-0.8699999999999997,-0.18999999999999995,-5,-0.027999999999999997,-6,1
Arizona Diamondbacks,Texas Rangers,1,0.16200000000000003,0.036000000000000004,0.07299999999999995,0.08900000000000002,46,8,-0.9700000000000002,-0.15999999999999992,43,-0.05100000000000002,-1,1
Arizona Diamondbacks,Minnesota Twins,1,0.17700000000000005,0.038000000000000006,0.063,0.11499999999999999,38,13,-0.9899999999999998,-0.050000000000000044,0,-0.0040000000000000036,-11,1
Arizona Diamondbacks,Houston Astros,1,0.18100000000000005,0.038000000000000006,0.046999999999999986,0.135,38,12,-0.9899999999999998,-0.07000000000000006,11,-0.02099999999999999,-9,1
Arizona Diamondbacks,Cincinnati Reds,1,0.17300000000000004,0.04100000000000001,0.057999999999999996,0.11499999999999999,24,9,-1.1400000000000001,-0.1399999999999999,21,-0.011999999999999983,-7,1
Arizona Diamondbacks,Kansas City Royals,1,0.21700000000000008,0.048000000000000015,0.07299999999999995,0.14400000000000002,37,13,-1.2399999999999998,-0.1299999999999999,35,-0.021999999999999992,-8,1
Arizona Diamondbacks,Pittsburgh Pirates,1,0.21400000000000008,0.056999999999999995,0.064,0.15000000000000002,37,13,-1.5799999999999996,-0.25,11,-0.04600000000000001,-4,1
Arizona Diamondbacks,Chicago White Sox,1,0.2330000000000001,0.057999999999999996,0.07699999999999996,0.15600000000000003,50,14,-1.8199999999999998,-0.32000000000000006,42,-0.06199999999999997,-10,1
Athletics,St. Louis Cardinals,1,-0.03500000000000003,-0.028000000000000025,-0.033999999999999975,0.0,-6,7,1.13,-0.07000000000000006,-24,-0.009000000000000008,13,0
Athletics,San Diego Padres,1,-0.017000000000000015,-0.02200000000000002,-0.033999999999999975,0.018000000000000016,0,8,0.9499999999999997,0.05999999999999983,-21,0.02099999999999999,8,1
Athletics,Tampa Bay Rays,1,0.0020000000000000018,-0.015000000000000013,-0.016000000000000014,0.019000000000000017,7,8,0.4299999999999997,0.09999999999999987,-6,0.015999999999999986,0,1
Athletics,New York Yankees,1,-0.07999999999999996,-0.006000000000000005,-0.029000000000000026,-0.04999999999999999,-19,-6,0.17999999999999972,-0.1100000000000001,-18,-0.017000000000000015,3,0
Athletics,Toronto Blue Jays,1,0.04400000000000004,-0.0040000000000000036,-0.017000000000000015,0.062,12,15,0.1499999999999999,0.05999999999999983,-33,0.0040000000000000036,-4,1
Athletics,Chicago Cubs,1,-0.02400000000000002,-0.0030000000000000027,-0.026000000000000023,0.0040000000000000036,-36,0,0.06999999999999984,0.009999999999999787,-28,-0.015000000000000013,-8,0
Athletics,Miami Marlins,1,0.04800000000000004,-0.0030000000000000027,-0.013000000000000012,0.062,13,15,0.04999999999999982,0.009999999999999787,-5,-0.010000000000000009,7,1
Athletics,Arizona Diamondbacks,1,-0.051000000000000045,-0.0020000000000000018,-0.032999999999999974,-0.017000000000000015,-16,1,0.03999999999999959,-0.14000000000000012,-17,-0.014000000000000012,5,0
Athletics,Boston Red Sox,1,0.04700000000000004,0.0050000000000000044,-0.006000000000000005,0.05299999999999999,2,10,-0.2200000000000002,0.0,-37,0.007000000000000006,4,1
Athletics,Philadelphia Phillies,1,0.03700000000000003,0.013000000000000012,-0.015000000000000013,0.05299999999999999,14,9,-0.23000000000000043,-0.07000000000000006,-18,-0.022999999999999993,1,1
Athletics,Los Angeles Dodgers,1,-0.014000000000000012,0.014000000000000012,-0.010000000000000009,-0.0030000000000000027,-5,-7,-0.31000000000000005,-0.07000000000000006,-12,-0.01200000000000001,10,1
Athletics,Detroit Tigers,1,0.038000000000000034,0.014000000000000012,-0.0030000000000000027,0.04099999999999998,7,7,-0.3500000000000001,-0.16000000000000014,-48,-0.008000000000000007,2,1
Athletics,Milwaukee Brewers,1,0.05800000000000005,0.017000000000000015,0.007000000000000006,0.05199999999999999,-4,6,-0.41000000000000014,-0.2200000000000002,3,-0.033,1,1
Athletics,Los Angeles Angels,1,0.016000000000000014,0.017999999999999988,0.015000000000000013,0.0030000000000000027,12,-3,-0.41000000000000014,-0.2100000000000002,-16,-0.033,3,1
Athletics,San Francisco Giants,1,0.018000000000000016,0.017999999999999988,0.0010000000000000009,0.018000000000000016,-12,6,-0.5600000000000005,-0.07000000000000006,-29,-0.013000000000000012,1,0
Athletics,Baltimore Orioles,1,0.05500000000000005,0.01899999999999999,0.014000000000000012,0.04299999999999998,10,7,-0.5600000000000005,-0.020000000000000018,7,-0.006000000000000005,9,1
Athletics,Cleveland Guardians,1,0.06099999999999994,0.022999999999999993,0.006000000000000005,0.055999999999999994,22,7,-0.6299999999999999,-0.25,-14,-0.037000000000000005,-2,1
Athletics,Washington Nationals,1,0.07899999999999996,0.025999999999999995,0.01200000000000001,0.068,11,8,-0.6500000000000004,-0.20000000000000018,-22,-0.047000000000000014,5,1
Athletics,Atlanta Braves,1,0.07399999999999995,0.03,0.013000000000000012,0.062,27,5,-0.6500000000000004,-0.20000000000000018,-31,-0.04200000000000001,0,1
Athletics,Colorado Rockies,1,0.119,0.032,0.029000000000000026,0.09100000000000003,36,15,-0.71,-0.08000000000000007,-36,0.01999999999999999,1,1
Athletics,New York Mets,1,0.07499999999999996,0.033,0.013000000000000012,0.063,16,12,-0.75,-0.19000000000000017,8,-0.021999999999999992,0,1
Athletics,Seattle Mariners,1,0.04700000000000004,0.033,-0.0030000000000000027,0.05099999999999999,7,1,-0.8300000000000001,-0.33000000000000007,-22,-0.04200000000000001,-1,1
Athletics,Texas Rangers,1,0.11099999999999999,0.034,0.03999999999999998,0.07200000000000001,30,9,-0.9300000000000006,-0.30000000000000004,26,-0.06500000000000003,4,1
Athletics,Minnesota Twins,1,0.126,0.036000000000000004,0.030000000000000027,0.09799999999999998,22,14,-0.9500000000000002,-0.19000000000000017,-17,-0.018000000000000016,-6,1
Athletics,Houston Astros,1,0.13,0.036000000000000004,0.014000000000000012,0.118,22,13,-0.9500000000000002,-0.2100000000000002,-6,-0.035,-4,1
Athletics,Cincinnati Reds,1,0.122,0.03900000000000001,0.025000000000000022,0.09799999999999998,8,10,-1.1000000000000005,-0.28,4,-0.025999999999999995,-2,1
Athletics,Kansas City Royals,1,0.16600000000000004,0.04600000000000001,0.03999999999999998,0.127,21,14,-1.2000000000000002,-0.27,18,-0.036000000000000004,-3,1
Athletics,Pittsburgh Pirates,1,0.16300000000000003,0.05499999999999999,0.031000000000000028,0.133,21,14,-1.54,-0.3900000000000001,-6,-0.060000000000000026,1,1
Athletics,Chicago White Sox,1,0.18200000000000005,0.055999999999999994,0.043999999999999984,0.139,34,15,-1.7800000000000002,-0.4600000000000002,25,-0.07599999999999998,-5,1
Boston Red Sox,St. Louis Cardinals,1,-0.08200000000000007,-0.03300000000000003,-0.02799999999999997,-0.05299999999999999,-8,-3,1.35,-0.07000000000000006,13,-0.016000000000000014,9,0
Boston Red Sox,San Diego Padres,1,-0.06400000000000006,-0.027000000000000024,-0.02799999999999997,-0.034999999999999976,-2,-2,1.17,0.05999999999999983,16,0.013999999999999985,4,0
Boston Red Sox,Tampa Bay Rays,1,-0.04500000000000004,-0.020000000000000018,-0.010000000000000009,-0.033999999999999975,5,-2,0.6499999999999999,0.09999999999999987,31,0.00899999999999998,-4,0
Boston Red Sox,New York Yankees,1,-0.127,-0.01100000000000001,-0.02300000000000002,-0.10299999999999998,-21,-16,0.3999999999999999,-0.1100000000000001,19,-0.02400000000000002,-1,0
Boston Red Sox,Toronto Blue Jays,1,-0.0030000000000000027,-0.009000000000000008,-0.01100000000000001,0.009000000000000008,10,5,0.3700000000000001,0.05999999999999983,4,-0.0030000000000000027,-8,0
Boston Red Sox,Chicago Cubs,1,-0.07100000000000006,-0.008000000000000007,-0.020000000000000018,-0.04899999999999999,-38,-10,0.29000000000000004,0.009999999999999787,9,-0.02200000000000002,-12,0
Boston Red Sox,Miami Marlins,1,0.0010000000000000009,-0.008000000000000007,-0.007000000000000006,0.009000000000000008,11,5,0.27,0.009999999999999787,32,-0.017000000000000015,3,1
Boston Red Sox,Arizona Diamondbacks,1,-0.09800000000000009,-0.007000000000000006,-0.02699999999999997,-0.07,-18,-9,0.2599999999999998,-0.14000000000000012,20,-0.02100000000000002,1,0
Boston Red Sox,Athletics,1,-0.04700000000000004,-0.0050000000000000044,0.006000000000000005,-0.05299999999999999,-2,-10,0.2200000000000002,0.0,37,-0.007000000000000006,-4,0
Boston Red Sox,Philadelphia Phillies,1,-0.010000000000000009,0.008000000000000007,-0.009000000000000008,0.0,12,-1,-0.010000000000000231,-0.07000000000000006,19,-0.03,-3,1
Boston Red Sox,Los Angeles Dodgers,1,-0.061000000000000054,0.009000000000000008,-0.0040000000000000036,-0.055999999999999994,-7,-17,-0.08999999999999986,-0.07000000000000006,25,-0.019000000000000017,6,0
Boston Red Sox,Detroit Tigers,1,-0.009000000000000008,0.009000000000000008,0.0030000000000000027,-0.01200000000000001,5,-3,-0.1299999999999999,-0.16000000000000014,-11,-0.015000000000000013,-2,0
Boston Red Sox,Milwaukee Brewers,1,0.01100000000000001,0.01200000000000001,0.013000000000000012,-0.0010000000000000009,-6,-4,-0.18999999999999995,-0.2200000000000002,40,-0.04000000000000001,-3,0
Boston Red Sox,Los Angeles Angels,1,-0.031000000000000028,0.012999999999999984,0.02100000000000002,-0.04999999999999999,10,-13,-0.18999999999999995,-0.2100000000000002,21,-0.04000000000000001,-1,0
Boston Red Sox,San Francisco Giants,1,-0.029000000000000026,0.012999999999999984,0.007000000000000006,-0.034999999999999976,-14,-4,-0.3400000000000003,-0.07000000000000006,8,-0.020000000000000018,-3,0
Boston Red Sox,Baltimore Orioles,1,0.008000000000000007,0.013999999999999985,0.020000000000000018,-0.010000000000000009,8,-3,-0.3400000000000003,-0.020000000000000018,44,-0.013000000000000012,5,0
Boston Red Sox,Cleveland Guardians,1,0.013999999999999901,0.017999999999999988,0.01200000000000001,0.0030000000000000027,20,-3,-0.4099999999999997,-0.25,23,-0.04400000000000001,-6,0
Boston Red Sox,Washington Nationals,1,0.03199999999999992,0.02099999999999999,0.018000000000000016,0.015000000000000013,9,-2,-0.43000000000000016,-0.20000000000000018,15,-0.05400000000000002,1,1
Boston Red Sox,Atlanta Braves,1,0.026999999999999913,0.024999999999999994,0.019000000000000017,0.009000000000000008,25,-5,-0.43000000000000016,-0.20000000000000018,6,-0.049000000000000016,-4,0
Boston Red Sox,Colorado Rockies,1,0.07199999999999995,0.026999999999999996,0.03500000000000003,0.038000000000000034,34,5,-0.48999999999999977,-0.08000000000000007,1,0.012999999999999984,-3,1
Boston Red Sox,New York Mets,1,0.027999999999999914,0.027999999999999997,0.019000000000000017,0.010000000000000009,14,2,-0.5299999999999998,-0.19000000000000017,45,-0.028999999999999998,-4,0
Boston Red Sox,Seattle Mariners,1,0.0,0.027999999999999997,0.0030000000000000027,-0.0020000000000000018,5,-9,-0.6099999999999999,-0.33000000000000007,15,-0.049000000000000016,-5,1
Boston Red Sox,Texas Rangers,1,0.06399999999999995,0.028999999999999998,0.045999999999999985,0.019000000000000017,28,-1,-0.7100000000000004,-0.30000000000000004,63,-0.07200000000000004,0,1
Boston Red Sox,Minnesota Twins,1,0.07899999999999996,0.031,0.03600000000000003,0.044999999999999984,20,4,-0.73,-0.19000000000000017,20,-0.025000000000000022,-10,1
Boston Red Sox,Houston Astros,1,0.08299999999999996,0.031,0.020000000000000018,0.065,20,3,-0.73,-0.2100000000000002,31,-0.04200000000000001,-8,1
Boston Red Sox,Cincinnati Reds,1,0.07499999999999996,0.034,0.031000000000000028,0.044999999999999984,6,0,-0.8800000000000003,-0.28,41,-0.033,-6,1
Boston Red Sox,Kansas City Royals,1,0.119,0.04100000000000001,0.045999999999999985,0.07400000000000001,19,4,-0.98,-0.27,55,-0.04300000000000001,-7,1
Boston Red Sox,Pittsburgh Pirates,1,0.11599999999999999,0.04999999999999999,0.03700000000000003,0.08000000000000002,19,4,-1.3199999999999998,-0.3900000000000001,31,-0.06700000000000003,-3,1
Boston Red Sox,Chicago White Sox,1,0.135,0.05099999999999999,0.04999999999999999,0.08600000000000002,32,5,-1.56,-0.4600000000000002,62,-0.08299999999999999,-9,1
Philadelphia Phillies,St. Louis Cardinals,1,-0.07200000000000006,-0.041000000000000036,-0.01899999999999996,-0.05299999999999999,-20,-2,1.3600000000000003,0.0,-6,0.013999999999999985,12,0
Philadelphia Phillies,San Diego Padres,1,-0.05400000000000005,-0.03500000000000003,-0.01899999999999996,-0.034999999999999976,-14,-1,1.1800000000000002,0.1299999999999999,-3,0.043999999999999984,7,0
Philadelphia Phillies,Tampa Bay Rays,1,-0.03500000000000003,-0.028000000000000025,-0.0010000000000000009,-0.033999999999999975,-7,-1,0.6600000000000001,0.16999999999999993,12,0.03899999999999998,-1,0
Philadelphia Phillies,New York Yankees,1,-0.11699999999999999,-0.019000000000000017,-0.014000000000000012,-0.10299999999999998,-33,-15,0.41000000000000014,-0.040000000000000036,0,0.005999999999999978,2,0
Philadelphia Phillies,Toronto Blue Jays,1,0.007000000000000006,-0.017000000000000015,-0.0020000000000000018,0.009000000000000008,-2,6,0.38000000000000034,0.1299999999999999,-15,0.026999999999999996,-5,0
Philadelphia Phillies,Chicago Cubs,1,-0.061000000000000054,-0.016000000000000014,-0.01100000000000001,-0.04899999999999999,-50,-9,0.30000000000000027,0.07999999999999985,-10,0.00799999999999998,-9,0
Philadelphia Phillies,Miami Marlins,1,0.01100000000000001,-0.016000000000000014,0.0020000000000000018,0.009000000000000008,-1,6,0.28000000000000025,0.07999999999999985,13,0.012999999999999984,6,0
Philadelphia Phillies,Arizona Diamondbacks,1,-0.08800000000000008,-0.015000000000000013,-0.01799999999999996,-0.07,-30,-8,0.27,-0.07000000000000006,1,0.00899999999999998,4,0
Philadelphia Phillies,Athletics,1,-0.03700000000000003,-0.013000000000000012,0.015000000000000013,-0.05299999999999999,-14,-9,0.23000000000000043,0.07000000000000006,18,0.022999999999999993,-1,0
Philadelphia Phillies,Boston Red Sox,1,0.010000000000000009,-0.008000000000000007,0.009000000000000008,0.0,-12,1,0.010000000000000231,0.07000000000000006,-19,0.03,3,0
Philadelphia Phillies,Los Angeles Dodgers,1,-0.051000000000000045,0.0010000000000000009,0.0050000000000000044,-0.055999999999999994,-19,-16,-0.07999999999999963,0.0,6,0.010999999999999982,9,0
Philadelphia Phillies,Detroit Tigers,1,0.0010000000000000009,0.0010000000000000009,0.01200000000000001,-0.01200000000000001,-7,-2,-0.11999999999999966,-0.09000000000000008,-30,0.014999999999999986,1,0
Philadelphia Phillies,Milwaukee Brewers,1,0.02100000000000002,0.0040000000000000036,0.02200000000000002,-0.0010000000000000009,-18,-3,-0.17999999999999972,-0.15000000000000013,21,-0.010000000000000009,0,0
Philadelphia Phillies,Los Angeles Angels,1,-0.02100000000000002,0.004999999999999977,0.030000000000000027,-0.04999999999999999,-2,-12,-0.17999999999999972,-0.14000000000000012,2,-0.010000000000000009,2,0
Philadelphia Phillies,San Francisco Giants,1,-0.019000000000000017,0.004999999999999977,0.016000000000000014,-0.034999999999999976,-26,-3,-0.33000000000000007,0.0,-11,0.009999999999999981,0,0
Philadelphia Phillies,Baltimore Orioles,1,0.018000000000000016,0.005999999999999978,0.029000000000000026,-0.010000000000000009,-4,-2,-0.33000000000000007,0.050000000000000044,25,0.016999999999999987,8,0
Philadelphia Phillies,Cleveland Guardians,1,0.02399999999999991,0.009999999999999981,0.02100000000000002,0.0030000000000000027,8,-2,-0.39999999999999947,-0.17999999999999994,4,-0.014000000000000012,-3,0
Philadelphia Phillies,Washington Nationals,1,0.041999999999999926,0.012999999999999984,0.027000000000000024,0.015000000000000013,-3,-1,-0.41999999999999993,-0.13000000000000012,-4,-0.02400000000000002,4,1
Philadelphia Phillies,Atlanta Braves,1,0.03699999999999992,0.016999999999999987,0.028000000000000025,0.009000000000000008,13,-4,-0.41999999999999993,-0.13000000000000012,-13,-0.019000000000000017,-1,0
Philadelphia Phillies,Colorado Rockies,1,0.08199999999999996,0.01899999999999999,0.04400000000000004,0.038000000000000034,22,6,-0.47999999999999954,-0.010000000000000009,-18,0.04299999999999998,0,1
Philadelphia Phillies,New York Mets,1,0.03799999999999992,0.01999999999999999,0.028000000000000025,0.010000000000000009,2,3,-0.5199999999999996,-0.1200000000000001,26,0.0010000000000000009,-1,0
Philadelphia Phillies,Seattle Mariners,1,0.010000000000000009,0.01999999999999999,0.01200000000000001,-0.0020000000000000018,-7,-8,-0.5999999999999996,-0.26,-4,-0.019000000000000017,-2,1
Philadelphia Phillies,Texas Rangers,1,0.07399999999999995,0.02099999999999999,0.05499999999999999,0.019000000000000017,16,0,-0.7000000000000002,-0.22999999999999998,44,-0.04200000000000004,3,1
Philadelphia Phillies,Minnesota Twins,1,0.08899999999999997,0.022999999999999993,0.04500000000000004,0.044999999999999984,8,5,-0.7199999999999998,-0.1200000000000001,1,0.004999999999999977,-7,1
Philadelphia Phillies,Houston Astros,1,0.09299999999999997,0.022999999999999993,0.029000000000000026,0.065,8,4,-0.7199999999999998,-0.14000000000000012,12,-0.01200000000000001,-5,1
Philadelphia Phillies,Cincinnati Reds,1,0.08499999999999996,0.025999999999999995,0.040000000000000036,0.044999999999999984,-6,1,-0.8700000000000001,-0.20999999999999996,22,-0.0030000000000000027,-3,1
Philadelphia Phillies,Kansas City Royals,1,0.129,0.033,0.05499999999999999,0.07400000000000001,7,5,-0.9699999999999998,-0.19999999999999996,36,-0.013000000000000012,-4,1
Philadelphia Phillies,Pittsburgh Pirates,1,0.126,0.04199999999999998,0.04600000000000004,0.08000000000000002,7,5,-1.3099999999999996,-0.32000000000000006,12,-0.03700000000000003,0,1
Philadelphia Phillies,Chicago White Sox,1,0.14500000000000002,0.04299999999999998,0.059,0.08600000000000002,20,6,-1.5499999999999998,-0.3900000000000001,43,-0.05299999999999999,-6,1
Los Angeles Dodgers,St. Louis Cardinals,1,-0.02100000000000002,-0.04200000000000004,-0.023999999999999966,0.0030000000000000027,-1,14,1.44,0.0,-12,0.0030000000000000027,3,0
Los Angeles Dodgers,San Diego Padres,1,-0.0030000000000000027,-0.03600000000000003,-0.023999999999999966,0.02100000000000002,5,15,1.2599999999999998,0.1299999999999999,-9,0.033,-2,1
Los Angeles Dodgers,Tampa Bay Rays,1,0.016000000000000014,-0.029000000000000026,-0.006000000000000005,0.02200000000000002,12,15,0.7399999999999998,0.16999999999999993,6,0.027999999999999997,-10,0
Los Angeles Dodgers,New York Yankees,1,-0.06599999999999995,-0.020000000000000018,-0.019000000000000017,-0.046999999999999986,-14,1,0.48999999999999977,-0.040000000000000036,-6,-0.0050000000000000044,-7,0
Los Angeles Dodgers,Toronto Blue Jays,1,0.05800000000000005,-0.018000000000000016,-0.007000000000000006,0.065,17,22,0.45999999999999996,0.1299999999999999,-21,0.016000000000000014,-14,1
Los Angeles Dodgers,Chicago Cubs,1,-0.010000000000000009,-0.017000000000000015,-0.016000000000000014,0.007000000000000006,-31,7,0.3799999999999999,0.07999999999999985,-16,-0.0030000000000000027,-18,0
Los Angeles Dodgers,Miami Marlins,1,0.062000000000000055,-0.017000000000000015,-0.0030000000000000027,0.065,18,22,0.3599999999999999,0.07999999999999985,7,0.0020000000000000018,-3,1
Los Angeles Dodgers,Arizona Diamondbacks,1,-0.03700000000000003,-0.016000000000000014,-0.022999999999999965,-0.014000000000000012,-11,8,0.34999999999999964,-0.07000000000000006,-5,-0.0020000000000000018,-5,0
Los Angeles Dodgers,Athletics,1,0.014000000000000012,-0.014000000000000012,0.010000000000000009,0.0030000000000000027,5,7,0.31000000000000005,0.07000000000000006,12,0.01200000000000001,-10,0
Los Angeles Dodgers,Boston Red Sox,1,0.061000000000000054,-0.009000000000000008,0.0040000000000000036,0.055999999999999994,7,17,0.08999999999999986,0.07000000000000006,-25,0.019000000000000017,-6,1
Los Angeles Dodgers,Philadelphia Phillies,1,0.051000000000000045,-0.0010000000000000009,-0.0050000000000000044,0.055999999999999994,19,16,0.07999999999999963,0.0,-6,-0.010999999999999982,-9,1
Los Angeles Dodgers,Detroit Tigers,1,0.052000000000000046,0.0,0.007000000000000006,0.043999999999999984,12,14,-0.040000000000000036,-0.09000000000000008,-36,0.0040000000000000036,-8,0
Los Angeles Dodgers,Milwaukee Brewers,1,0.07200000000000006,0.0030000000000000027,0.017000000000000015,0.05499999999999999,1,13,-0.10000000000000009,-0.15000000000000013,15,-0.02099999999999999,-9,1
Los Angeles Dodgers,Los Angeles Angels,1,0.030000000000000027,0.003999999999999976,0.025000000000000022,0.006000000000000005,17,4,-0.10000000000000009,-0.14000000000000012,-4,-0.02099999999999999,-7,1
Los Angeles Dodgers,San Francisco Giants,1,0.03200000000000003,0.003999999999999976,0.01100000000000001,0.02100000000000002,-7,13,-0.25000000000000044,0.0,-17,-0.0010000000000000009,-9,0
Los Angeles Dodgers,Baltimore Orioles,1,0.06900000000000006,0.004999999999999977,0.02400000000000002,0.045999999999999985,15,14,-0.25000000000000044,0.050000000000000044,19,0.006000000000000005,-1,1
Los Angeles Dodgers,Cleveland Guardians,1,0.07499999999999996,0.00899999999999998,0.016000000000000014,0.059,27,14,-0.31999999999999984,-0.17999999999999994,-2,-0.024999999999999994,-12,1
Los Angeles Dodgers,Washington Nationals,1,0.09299999999999997,0.011999999999999983,0.02200000000000002,0.07100000000000001,16,15,-0.3400000000000003,-0.13000000000000012,-10,-0.035,-5,1
Los Angeles Dodgers,Atlanta Braves,1,0.08799999999999997,0.015999999999999986,0.02300000000000002,0.065,32,12,-0.3400000000000003,-0.13000000000000012,-19,-0.03,-10,1
Los Angeles Dodgers,Colorado Rockies,1,0.133,0.017999999999999988,0.039000000000000035,0.09400000000000003,41,22,-0.3999999999999999,-0.010000000000000009,-24,0.032,-9,1
Los Angeles Dodgers,New York Mets,1,0.08899999999999997,0.01899999999999999,0.02300000000000002,0.066,21,19,-0.43999999999999995,-0.1200000000000001,20,-0.009999999999999981,-10,1
Los Angeles Dodgers,Seattle Mariners,1,0.061000000000000054,0.01899999999999999,0.007000000000000006,0.05399999999999999,12,8,-0.52,-0.26,-10,-0.03,-11,1
Los Angeles Dodgers,Texas Rangers,1,0.125,0.01999999999999999,0.04999999999999999,0.07500000000000001,35,16,-0.6200000000000006,-0.22999999999999998,38,-0.05300000000000002,-6,1
Los Angeles Dodgers,Minnesota Twins,1,0.14,0.021999999999999992,0.040000000000000036,0.10099999999999998,27,21,-0.6400000000000001,-0.1200000000000001,-5,-0.006000000000000005,-16,1
Los Angeles Dodgers,Houston Astros,1,0.14400000000000002,0.021999999999999992,0.02400000000000002,0.121,27,20,-0.6400000000000001,-0.14000000000000012,6,-0.022999999999999993,-14,1
Los Angeles Dodgers,Cincinnati Reds,1,0.136,0.024999999999999994,0.03500000000000003,0.10099999999999998,13,17,-0.7900000000000005,-0.20999999999999996,16,-0.013999999999999985,-12,1
Los Angeles Dodgers,Kansas City Royals,1,0.18000000000000005,0.032,0.04999999999999999,0.13,26,21,-0.8900000000000001,-0.19999999999999996,30,-0.023999999999999994,-13,1
Los Angeles Dodgers,Pittsburgh Pirates,1,0.17700000000000005,0.04099999999999998,0.041000000000000036,0.136,26,21,-1.23,-0.32000000000000006,6,-0.048000000000000015,-9,1
Los Angeles Dodgers,Chicago White Sox,1,0.19600000000000006,0.04199999999999998,0.05399999999999999,0.14200000000000002,39,22,-1.4700000000000002,-0.3900000000000001,37,-0.06399999999999997,-15,1
Detroit Tigers,St. Louis Cardinals,1,-0.07300000000000006,-0.04200000000000004,-0.030999999999999972,-0.04099999999999998,-13,0,1.48,0.09000000000000008,24,-0.0010000000000000009,11,0
Detroit Tigers,San Diego Padres,1,-0.05500000000000005,-0.03600000000000003,-0.030999999999999972,-0.022999999999999965,-7,1,1.2999999999999998,0.21999999999999997,27,0.028999999999999998,6,1
Detroit Tigers,Tampa Bay Rays,1,-0.03600000000000003,-0.029000000000000026,-0.013000000000000012,-0.021999999999999964,0,1,0.7799999999999998,0.26,42,0.023999999999999994,-2,0
Detroit Tigers,New York Yankees,1,-0.118,-0.020000000000000018,-0.026000000000000023,-0.09099999999999997,-26,-13,0.5299999999999998,0.050000000000000044,30,-0.009000000000000008,1,0
Detroit Tigers,Toronto Blue Jays,1,0.006000000000000005,-0.018000000000000016,-0.014000000000000012,0.02100000000000002,5,8,0.5,0.21999999999999997,15,0.01200000000000001,-6,1
Detroit Tigers,Chicago Cubs,1,-0.062000000000000055,-0.017000000000000015,-0.02300000000000002,-0.03699999999999998,-43,-7,0.41999999999999993,0.16999999999999993,20,-0.007000000000000006,-10,0
Detroit Tigers,Miami Marlins,1,0.010000000000000009,-0.017000000000000015,-0.010000000000000009,0.02100000000000002,6,8,0.3999999999999999,0.16999999999999993,43,-0.0020000000000000018,5,1
Detroit Tigers,Arizona Diamondbacks,1,-0.08900000000000008,-0.016000000000000014,-0.02999999999999997,-0.057999999999999996,-23,-6,0.3899999999999997,0.020000000000000018,31,-0.006000000000000005,3,0
Detroit Tigers,Athletics,1,-0.038000000000000034,-0.014000000000000012,0.0030000000000000027,-0.04099999999999998,-7,-7,0.3500000000000001,0.16000000000000014,48,0.008000000000000007,-2,0
