diff_GF/G,diff_S%,diff_PP%,diff_PIM,diff_SOG,diff_GA/G,diff_SV%,diff_PK%,home_team,away_team,home_indicator,Winner
0.18999999999999995,0.5999999999999996,-5.099999999999998,-149,-19,-0.36999999999999966,-0.0020000000000000018,1.7000000000000028,Hurricanes,Rangers,1,1
0.23999999999999977,-0.29999999999999893,1.8000000000000007,-62,202,-0.44999999999999973,0.010000000000000009,-1.5,Hurricanes,Kraken,1,1
0.2799999999999998,-0.5,-1.8999999999999986,5,290,-0.1499999999999999,-0.0010000000000000009,-2.200000000000003,Hurricanes,Blues,1,1
0.2899999999999996,-1.0999999999999996,-2.099999999999998,-101,422,-0.6699999999999999,0.01100000000000001,6.5,Hurricanes,Canadiens,1,1
0.2899999999999996,-1.0999999999999996,-2.099999999999998,-101,422,0.020000000000000018,-0.0050000000000000044,-5.200000000000003,Hurricanes,Devils,1,1
0.31999999999999984,0.0,-8.7,-41,184,0.1499999999999999,-0.0050000000000000044,-2.9000000000000057,Hurricanes,Kings,1,1
0.3299999999999996,-0.09999999999999964,2.5,7,270,-0.4299999999999997,-0.0010000000000000009,2.200000000000003,Hurricanes,Penguins,1,1
0.3899999999999997,0.09999999999999964,-5.199999999999999,58,228,-0.22999999999999998,-0.0030000000000000027,5.900000000000006,Hurricanes,Senators,1,1
0.41999999999999993,0.5999999999999996,-4.099999999999998,-54,173,-0.36999999999999966,0.0040000000000000036,1.7000000000000028,Hurricanes,Utah Hockey Club,1,1
0.46999999999999975,0.40000000000000036,-2.299999999999997,-137,235,-0.52,0.006000000000000005,-3.5999999999999943,Hurricanes,Red Wings,1,1
0.46999999999999975,0.40000000000000036,-2.299999999999997,-137,235,-0.54,0.0050000000000000044,7.200000000000003,Hurricanes,Canucks,1,1
0.48,-0.5999999999999996,-3.0,-118,425,-0.6299999999999999,0.007000000000000006,-3.4000000000000057,Hurricanes,Flyers,1,1
0.48999999999999977,0.09999999999999964,4.500000000000002,21,292,-0.6499999999999999,0.010000000000000009,2.200000000000003,Hurricanes,Islanders,1,1
0.5599999999999996,1.0999999999999996,6.700000000000001,156,173,-0.7199999999999998,0.010000000000000009,-1.2000000000000028,Hurricanes,Ducks,1,1
0.5599999999999996,0.5999999999999996,6.500000000000002,-68,281,-0.7799999999999998,0.02300000000000002,2.9000000000000057,Hurricanes,Wild,1,1
0.5799999999999996,0.40000000000000036,-1.3999999999999986,12,283,-0.9299999999999997,0.01200000000000001,5.299999999999997,Hurricanes,Blackhawks,1,1
0.5899999999999999,-0.5999999999999996,-5.5,-78,509,-0.04999999999999982,-0.0030000000000000027,-2.700000000000003,Hurricanes,Bruins,1,1
0.6699999999999999,0.5999999999999996,3.8000000000000007,-185,348,-0.9499999999999997,0.009000000000000008,4.400000000000006,Hurricanes,Sharks,1,1
0.6999999999999997,0.8000000000000007,0.0,-61,342,-0.29000000000000004,-0.0020000000000000018,-2.700000000000003,Hurricanes,Flames,1,1
0.71,1.5999999999999996,-1.7999999999999972,-141,175,-1.1,0.015000000000000013,-1.0,Hurricanes,Predators,1,1
-0.3400000000000003,-1.0999999999999996,-3.8999999999999986,97,-45,0.8599999999999999,-0.017000000000000015,-6.5,Sabres,Capitals,1,0
-0.33000000000000007,-0.5999999999999996,-7.199999999999999,180,-99,0.9199999999999999,-0.026000000000000023,-0.7000000000000028,Sabres,Lightning,1,0
-0.15000000000000036,-0.29999999999999893,-10.899999999999999,226,-69,1.19,-0.03300000000000003,-6.5,Sabres,Jets,1,0
-0.15000000000000036,0.0,-4.199999999999999,279,-89,1.0100000000000002,-0.026000000000000023,-5.0,Sabres,Stars,1,0
-0.13000000000000034,0.7000000000000011,-12.3,370,-214,0.8999999999999999,-0.014000000000000012,-9.700000000000003,Sabres,Golden Knights,1,0
-0.040000000000000036,0.8000000000000007,-6.599999999999998,278,-236,0.7800000000000002,-0.014000000000000012,-6.1000000000000085,Sabres,Avalanche,1,0
-0.020000000000000018,1.5,-0.8000000000000007,211,-317,0.8999999999999999,-0.014000000000000012,-4.700000000000003,Sabres,Hurricanes,1,0
0.009999999999999787,0.40000000000000036,-7.800000000000001,206,-89,0.6200000000000001,-0.020000000000000018,1.2000000000000028,Sabres,Maple Leafs,1,0
0.029999999999999805,0.8000000000000007,-1.0,197,-97,0.22999999999999998,-0.0030000000000000027,-5.900000000000006,Sabres,Blue Jackets,1,0
0.029999999999999805,1.8000000000000007,-7.0,293,-340,0.6200000000000001,-0.008000000000000007,-6.900000000000006,Sabres,Oilers,1,0
0.029999999999999805,1.8000000000000007,-7.0,293,-340,0.8199999999999998,-0.018000000000000016,-2.200000000000003,Sabres,Panthers,1,0
0.16999999999999993,2.0999999999999996,-5.899999999999999,62,-336,0.5300000000000002,-0.016000000000000014,-3.0,Sabres,Rangers,1,0
0.21999999999999975,1.200000000000001,1.0,149,-115,0.4500000000000002,-0.0040000000000000036,-6.200000000000003,Sabres,Kraken,1,0
0.2599999999999998,1.0,-2.6999999999999993,216,-27,0.75,-0.015000000000000013,-6.900000000000006,Sabres,Blues,1,0
0.2699999999999996,0.40000000000000036,-2.8999999999999986,110,105,0.22999999999999998,-0.0030000000000000027,1.7999999999999972,Sabres,Canadiens,1,1
0.2699999999999996,0.40000000000000036,-2.8999999999999986,110,105,0.9199999999999999,-0.019000000000000017,-9.900000000000006,Sabres,Devils,1,0
0.2999999999999998,1.5,-9.5,170,-133,1.0499999999999998,-0.019000000000000017,-7.6000000000000085,Sabres,Kings,1,0
0.3099999999999996,1.4000000000000004,1.6999999999999993,218,-47,0.4700000000000002,-0.015000000000000013,-2.5,Sabres,Penguins,1,0
0.36999999999999966,1.5999999999999996,-6.0,269,-89,0.6699999999999999,-0.017000000000000015,1.2000000000000028,Sabres,Senators,1,0
0.3999999999999999,2.0999999999999996,-4.899999999999999,157,-144,0.5300000000000002,-0.010000000000000009,-3.0,Sabres,Utah Hockey Club,1,0
0.44999999999999973,1.9000000000000004,-3.099999999999998,74,-82,0.3799999999999999,-0.008000000000000007,-8.299999999999997,Sabres,Red Wings,1,1
0.44999999999999973,1.9000000000000004,-3.099999999999998,74,-82,0.3599999999999999,-0.009000000000000008,2.5,Sabres,Canucks,1,1
0.45999999999999996,0.9000000000000004,-3.8000000000000007,93,108,0.27,-0.007000000000000006,-8.100000000000009,Sabres,Flyers,1,1
0.46999999999999975,1.5999999999999996,3.700000000000001,232,-25,0.25,-0.0040000000000000036,-2.5,Sabres,Islanders,1,1
0.5399999999999996,2.5999999999999996,5.9,367,-144,0.18000000000000016,-0.0040000000000000036,-5.900000000000006,Sabres,Ducks,1,1
0.5399999999999996,2.0999999999999996,5.700000000000001,143,-36,0.1200000000000001,0.009000000000000008,-1.7999999999999972,Sabres,Wild,1,1
0.5599999999999996,1.9000000000000004,-2.1999999999999993,223,-34,-0.029999999999999805,-0.0020000000000000018,0.5999999999999943,Sabres,Blackhawks,1,1
0.5699999999999998,0.9000000000000004,-6.300000000000001,133,192,0.8500000000000001,-0.017000000000000015,-7.400000000000006,Sabres,Bruins,1,0
0.6499999999999999,2.0999999999999996,3.0,26,31,-0.04999999999999982,-0.0050000000000000044,-0.29999999999999716,Sabres,Sharks,1,1
0.6799999999999997,2.3000000000000007,-0.8000000000000007,150,25,0.6099999999999999,-0.016000000000000014,-7.400000000000006,Sabres,Flames,1,1
0.69,3.0999999999999996,-2.599999999999998,70,-142,-0.20000000000000018,0.0010000000000000009,-5.700000000000003,Sabres,Predators,1,1
-0.3500000000000001,-1.5,3.900000000000002,-109,44,0.23999999999999977,0.0030000000000000027,-7.700000000000003,Maple Leafs,Capitals,1,0
-0.33999999999999986,-1.0,0.6000000000000014,-26,-10,0.2999999999999998,-0.006000000000000005,-1.9000000000000057,Maple Leafs,Lightning,1,0
-0.16000000000000014,-0.6999999999999993,-3.099999999999998,20,20,0.5699999999999998,-0.013000000000000012,-7.700000000000003,Maple Leafs,Jets,1,0
-0.16000000000000014,-0.40000000000000036,3.6000000000000014,73,0,0.3900000000000001,-0.006000000000000005,-6.200000000000003,Maple Leafs,Stars,1,0
-0.14000000000000012,0.3000000000000007,-4.5,164,-125,0.2799999999999998,0.006000000000000005,-10.900000000000006,Maple Leafs,Golden Knights,1,0
-0.04999999999999982,0.40000000000000036,1.2000000000000028,72,-147,0.16000000000000014,0.006000000000000005,-7.300000000000011,Maple Leafs,Avalanche,1,0
-0.029999999999999805,1.0999999999999996,7.0,5,-228,0.2799999999999998,0.006000000000000005,-5.900000000000006,Maple Leafs,Hurricanes,1,0
-0.009999999999999787,-0.40000000000000036,7.800000000000001,-206,89,-0.6200000000000001,0.020000000000000018,-1.2000000000000028,Maple Leafs,Sabres,1,1
0.020000000000000018,0.40000000000000036,6.800000000000001,-9,-8,-0.3900000000000001,0.017000000000000015,-7.1000000000000085,Maple Leafs,Blue Jackets,1,1
0.020000000000000018,1.4000000000000004,0.8000000000000007,87,-251,0.0,0.01200000000000001,-8.100000000000009,Maple Leafs,Oilers,1,1
0.020000000000000018,1.4000000000000004,0.8000000000000007,87,-251,0.19999999999999973,0.0020000000000000018,-3.4000000000000057,Maple Leafs,Panthers,1,0
0.16000000000000014,1.6999999999999993,1.9000000000000021,-144,-247,-0.08999999999999986,0.0040000000000000036,-4.200000000000003,Maple Leafs,Rangers,1,1
0.20999999999999996,0.8000000000000007,8.8,-57,-26,-0.16999999999999993,0.016000000000000014,-7.400000000000006,Maple Leafs,Kraken,1,1
0.25,0.5999999999999996,5.100000000000001,10,62,0.1299999999999999,0.0050000000000000044,-8.100000000000009,Maple Leafs,Blues,1,1
0.2599999999999998,0.0,4.900000000000002,-96,194,-0.3900000000000001,0.017000000000000015,0.5999999999999943,Maple Leafs,Canadiens,1,1
0.2599999999999998,0.0,4.900000000000002,-96,194,0.2999999999999998,0.0010000000000000009,-11.100000000000009,Maple Leafs,Devils,1,0
0.29000000000000004,1.0999999999999996,-1.6999999999999993,-36,-44,0.4299999999999997,0.0010000000000000009,-8.800000000000011,Maple Leafs,Kings,1,0
0.2999999999999998,1.0,9.5,12,42,-0.1499999999999999,0.0050000000000000044,-3.700000000000003,Maple Leafs,Penguins,1,1
0.3599999999999999,1.1999999999999993,1.8000000000000007,63,0,0.04999999999999982,0.0030000000000000027,0.0,Maple Leafs,Senators,1,1
0.3900000000000001,1.6999999999999993,2.900000000000002,-49,-55,-0.08999999999999986,0.010000000000000009,-4.200000000000003,Maple Leafs,Utah Hockey Club,1,1
0.43999999999999995,1.5,4.700000000000003,-132,7,-0.2400000000000002,0.01200000000000001,-9.5,Maple Leafs,Red Wings,1,1
0.43999999999999995,1.5,4.700000000000003,-132,7,-0.26000000000000023,0.01100000000000001,1.2999999999999972,Maple Leafs,Canucks,1,1
0.4500000000000002,0.5,4.0,-113,197,-0.3500000000000001,0.013000000000000012,-9.300000000000011,Maple Leafs,Flyers,1,1
0.45999999999999996,1.1999999999999993,11.500000000000002,26,64,-0.3700000000000001,0.016000000000000014,-3.700000000000003,Maple Leafs,Islanders,1,1
0.5299999999999998,2.1999999999999993,13.700000000000001,161,-55,-0.43999999999999995,0.016000000000000014,-7.1000000000000085,Maple Leafs,Ducks,1,1
0.5299999999999998,1.6999999999999993,13.500000000000002,-63,53,-0.5,0.029000000000000026,-3.0,Maple Leafs,Wild,1,1
0.5499999999999998,1.5,5.600000000000001,17,55,-0.6499999999999999,0.018000000000000016,-0.6000000000000085,Maple Leafs,Blackhawks,1,1
0.56,0.5,1.5,-73,281,0.22999999999999998,0.0030000000000000027,-8.600000000000009,Maple Leafs,Bruins,1,1
0.6400000000000001,1.6999999999999993,10.8,-180,120,-0.6699999999999999,0.015000000000000013,-1.5,Maple Leafs,Sharks,1,1
0.6699999999999999,1.9000000000000004,7.0,-56,114,-0.010000000000000231,0.0040000000000000036,-8.600000000000009,Maple Leafs,Flames,1,1
0.6800000000000002,2.6999999999999993,5.200000000000003,-136,-53,-0.8200000000000003,0.02100000000000002,-6.900000000000006,Maple Leafs,Predators,1,1
-0.3700000000000001,-1.9000000000000004,-2.8999999999999986,-100,52,0.6299999999999999,-0.014000000000000012,-0.5999999999999943,Blue Jackets,Capitals,1,0
-0.3599999999999999,-1.4000000000000004,-6.199999999999999,-17,-2,0.69,-0.02300000000000002,5.200000000000003,Blue Jackets,Lightning,1,0
-0.18000000000000016,-1.0999999999999996,-9.899999999999999,29,28,0.96,-0.030000000000000027,-0.5999999999999943,Blue Jackets,Jets,1,0
-0.18000000000000016,-0.8000000000000007,-3.1999999999999993,82,8,0.7800000000000002,-0.02300000000000002,0.9000000000000057,Blue Jackets,Stars,1,0
-0.16000000000000014,-0.09999999999999964,-11.3,173,-117,0.6699999999999999,-0.01100000000000001,-3.799999999999997,Blue Jackets,Golden Knights,1,0
-0.06999999999999984,0.0,-5.599999999999998,81,-139,0.5500000000000003,-0.01100000000000001,-0.20000000000000284,Blue Jackets,Avalanche,1,0
-0.04999999999999982,0.6999999999999993,0.1999999999999993,14,-220,0.6699999999999999,-0.01100000000000001,1.2000000000000028,Blue Jackets,Hurricanes,1,0
-0.029999999999999805,-0.8000000000000007,1.0,-197,97,-0.22999999999999998,0.0030000000000000027,5.900000000000006,Blue Jackets,Sabres,1,1
-0.020000000000000018,-0.40000000000000036,-6.800000000000001,9,8,0.3900000000000001,-0.017000000000000015,7.1000000000000085,Blue Jackets,Maple Leafs,1,0
0.0,1.0,-6.0,96,-243,0.3900000000000001,-0.0050000000000000044,-1.0,Blue Jackets,Oilers,1,0
0.0,1.0,-6.0,96,-243,0.5899999999999999,-0.015000000000000013,3.700000000000003,Blue Jackets,Panthers,1,0
0.14000000000000012,1.299999999999999,-4.899999999999999,-135,-239,0.30000000000000027,-0.013000000000000012,2.9000000000000057,Blue Jackets,Rangers,1,0
0.18999999999999995,0.40000000000000036,2.0,-48,-18,0.2200000000000002,-0.0010000000000000009,-0.29999999999999716,Blue Jackets,Kraken,1,0
0.22999999999999998,0.1999999999999993,-1.6999999999999993,19,70,0.52,-0.01200000000000001,-1.0,Blue Jackets,Blues,1,0
0.23999999999999977,-0.40000000000000036,-1.8999999999999986,-87,202,0.0,0.0,7.700000000000003,Blue Jackets,Canadiens,1,1
0.23999999999999977,-0.40000000000000036,-1.8999999999999986,-87,202,0.69,-0.016000000000000014,-4.0,Blue Jackets,Devils,1,0
0.27,0.6999999999999993,-8.5,-27,-36,0.8199999999999998,-0.016000000000000014,-1.7000000000000028,Blue Jackets,Kings,1,0
0.2799999999999998,0.5999999999999996,2.6999999999999993,21,50,0.2400000000000002,-0.01200000000000001,3.4000000000000057,Blue Jackets,Penguins,1,1
0.33999999999999986,0.7999999999999989,-5.0,72,8,0.43999999999999995,-0.014000000000000012,7.1000000000000085,Blue Jackets,Senators,1,0
0.3700000000000001,1.299999999999999,-3.8999999999999986,-40,-47,0.30000000000000027,-0.007000000000000006,2.9000000000000057,Blue Jackets,Utah Hockey Club,1,1
0.41999999999999993,1.0999999999999996,-2.099999999999998,-123,15,0.1499999999999999,-0.0050000000000000044,-2.3999999999999915,Blue Jackets,Red Wings,1,1
0.41999999999999993,1.0999999999999996,-2.099999999999998,-123,15,0.1299999999999999,-0.006000000000000005,8.400000000000006,Blue Jackets,Canucks,1,1
0.43000000000000016,0.09999999999999964,-2.8000000000000007,-104,205,0.040000000000000036,-0.0040000000000000036,-2.200000000000003,Blue Jackets,Flyers,1,1
0.43999999999999995,0.7999999999999989,4.700000000000001,35,72,0.020000000000000018,-0.0010000000000000009,3.4000000000000057,Blue Jackets,Islanders,1,1
0.5099999999999998,1.799999999999999,6.9,170,-47,-0.04999999999999982,-0.0010000000000000009,0.0,Blue Jackets,Ducks,1,1
0.5099999999999998,1.299999999999999,6.700000000000001,-54,61,-0.10999999999999988,0.01200000000000001,4.1000000000000085,Blue Jackets,Wild,1,1
0.5299999999999998,1.0999999999999996,-1.1999999999999993,26,63,-0.2599999999999998,0.0010000000000000009,6.5,Blue Jackets,Blackhawks,1,1
0.54,0.09999999999999964,-5.300000000000001,-64,289,0.6200000000000001,-0.014000000000000012,-1.5,Blue Jackets,Bruins,1,0
0.6200000000000001,1.299999999999999,4.0,-171,128,-0.2799999999999998,-0.0020000000000000018,5.6000000000000085,Blue Jackets,Sharks,1,1
0.6499999999999999,1.5,0.1999999999999993,-47,122,0.3799999999999999,-0.013000000000000012,-1.5,Blue Jackets,Flames,1,1
0.6600000000000001,2.299999999999999,-1.5999999999999979,-127,-45,-0.43000000000000016,0.0040000000000000036,0.20000000000000284,Blue Jackets,Predators,1,1
-0.3700000000000001,-2.9000000000000004,3.1000000000000014,-196,295,0.23999999999999977,-0.009000000000000008,0.4000000000000057,Oilers,Capitals,1,0
-0.3599999999999999,-2.4000000000000004,-0.1999999999999993,-113,241,0.2999999999999998,-0.018000000000000016,6.200000000000003,Oilers,Lightning,1,0
-0.18000000000000016,-2.0999999999999996,-3.8999999999999986,-67,271,0.5699999999999998,-0.025000000000000022,0.4000000000000057,Oilers,Jets,1,0
-0.18000000000000016,-1.8000000000000007,2.8000000000000007,-14,251,0.3900000000000001,-0.018000000000000016,1.9000000000000057,Oilers,Stars,1,0
-0.16000000000000014,-1.0999999999999996,-5.300000000000001,77,126,0.2799999999999998,-0.006000000000000005,-2.799999999999997,Oilers,Golden Knights,1,0
-0.06999999999999984,-1.0,0.40000000000000213,-15,104,0.16000000000000014,-0.006000000000000005,0.7999999999999972,Oilers,Avalanche,1,0
-0.04999999999999982,-0.3000000000000007,6.199999999999999,-82,23,0.2799999999999998,-0.006000000000000005,2.200000000000003,Oilers,Hurricanes,1,0
-0.029999999999999805,-1.8000000000000007,7.0,-293,340,-0.6200000000000001,0.008000000000000007,6.900000000000006,Oilers,Sabres,1,1
-0.020000000000000018,-1.4000000000000004,-0.8000000000000007,-87,251,0.0,-0.01200000000000001,8.100000000000009,Oilers,Maple Leafs,1,0
0.0,-1.0,6.0,-96,243,-0.3900000000000001,0.0050000000000000044,1.0,Oilers,Blue Jackets,1,1
0.0,0.0,0.0,0,0,0.19999999999999973,-0.010000000000000009,4.700000000000003,Oilers,Panthers,1,0
0.14000000000000012,0.29999999999999893,1.1000000000000014,-231,4,-0.08999999999999986,-0.008000000000000007,3.9000000000000057,Oilers,Rangers,1,1
0.18999999999999995,-0.5999999999999996,8.0,-144,225,-0.16999999999999993,0.0040000000000000036,0.7000000000000028,Oilers,Kraken,1,1
0.22999999999999998,-0.8000000000000007,4.300000000000001,-77,313,0.1299999999999999,-0.007000000000000006,0.0,Oilers,Blues,1,1
0.23999999999999977,-1.4000000000000004,4.100000000000001,-183,445,-0.3900000000000001,0.0050000000000000044,8.700000000000003,Oilers,Canadiens,1,1
0.23999999999999977,-1.4000000000000004,4.100000000000001,-183,445,0.2999999999999998,-0.01100000000000001,-3.0,Oilers,Devils,1,0
0.27,-0.3000000000000007,-2.5,-123,207,0.4299999999999997,-0.01100000000000001,-0.7000000000000028,Oilers,Kings,1,0
0.2799999999999998,-0.40000000000000036,8.7,-75,293,-0.1499999999999999,-0.007000000000000006,4.400000000000006,Oilers,Penguins,1,1
0.33999999999999986,-0.20000000000000107,1.0,-24,251,0.04999999999999982,-0.009000000000000008,8.100000000000009,Oilers,Senators,1,1
0.3700000000000001,0.29999999999999893,2.1000000000000014,-136,196,-0.08999999999999986,-0.0020000000000000018,3.9000000000000057,Oilers,Utah Hockey Club,1,1
0.41999999999999993,0.09999999999999964,3.900000000000002,-219,258,-0.2400000000000002,0.0,-1.3999999999999915,Oilers,Red Wings,1,1
0.41999999999999993,0.09999999999999964,3.900000000000002,-219,258,-0.26000000000000023,-0.0010000000000000009,9.400000000000006,Oilers,Canucks,1,1
0.43000000000000016,-0.9000000000000004,3.1999999999999993,-200,448,-0.3500000000000001,0.0010000000000000009,-1.2000000000000028,Oilers,Flyers,1,1
0.43999999999999995,-0.20000000000000107,10.700000000000001,-61,315,-0.3700000000000001,0.0040000000000000036,4.400000000000006,Oilers,Islanders,1,1
0.5099999999999998,0.7999999999999989,12.9,74,196,-0.43999999999999995,0.0040000000000000036,1.0,Oilers,Ducks,1,1
0.5099999999999998,0.29999999999999893,12.700000000000001,-150,304,-0.5,0.017000000000000015,5.1000000000000085,Oilers,Wild,1,1
0.5299999999999998,0.09999999999999964,4.800000000000001,-70,306,-0.6499999999999999,0.006000000000000005,7.5,Oilers,Blackhawks,1,1
0.54,-0.9000000000000004,0.6999999999999993,-160,532,0.22999999999999998,-0.009000000000000008,-0.5,Oilers,Bruins,1,1
0.6200000000000001,0.29999999999999893,10.0,-267,371,-0.6699999999999999,0.0030000000000000027,6.6000000000000085,Oilers,Sharks,1,1
0.6499999999999999,0.5,6.199999999999999,-143,365,-0.010000000000000231,-0.008000000000000007,-0.5,Oilers,Flames,1,1
0.6600000000000001,1.299999999999999,4.400000000000002,-223,198,-0.8200000000000003,0.009000000000000008,1.2000000000000028,Oilers,Predators,1,1
-0.3700000000000001,-2.9000000000000004,3.1000000000000014,-196,295,0.040000000000000036,0.0010000000000000009,-4.299999999999997,Panthers,Capitals,1,0
-0.3599999999999999,-2.4000000000000004,-0.1999999999999993,-113,241,0.10000000000000009,-0.008000000000000007,1.5,Panthers,Lightning,1,0
-0.18000000000000016,-2.0999999999999996,-3.8999999999999986,-67,271,0.3700000000000001,-0.015000000000000013,-4.299999999999997,Panthers,Jets,1,0
-0.18000000000000016,-1.8000000000000007,2.8000000000000007,-14,251,0.1900000000000004,-0.008000000000000007,-2.799999999999997,Panthers,Stars,1,0
-0.16000000000000014,-1.0999999999999996,-5.300000000000001,77,126,0.08000000000000007,0.0040000000000000036,-7.5,Panthers,Golden Knights,1,0
-0.06999999999999984,-1.0,0.40000000000000213,-15,104,-0.03999999999999959,0.0040000000000000036,-3.9000000000000057,Panthers,Avalanche,1,0
-0.04999999999999982,-0.3000000000000007,6.199999999999999,-82,23,0.08000000000000007,0.0040000000000000036,-2.5,Panthers,Hurricanes,1,0
-0.029999999999999805,-1.8000000000000007,7.0,-293,340,-0.8199999999999998,0.018000000000000016,2.200000000000003,Panthers,Sabres,1,1
-0.020000000000000018,-1.4000000000000004,-0.8000000000000007,-87,251,-0.19999999999999973,-0.0020000000000000018,3.4000000000000057,Panthers,Maple Leafs,1,1
0.0,-1.0,6.0,-96,243,-0.5899999999999999,0.015000000000000013,-3.700000000000003,Panthers,Blue Jackets,1,1
0.0,0.0,0.0,0,0,-0.19999999999999973,0.010000000000000009,-4.700000000000003,Panthers,Oilers,1,1
0.14000000000000012,0.29999999999999893,1.1000000000000014,-231,4,-0.2899999999999996,0.0020000000000000018,-0.7999999999999972,Panthers,Rangers,1,1
0.18999999999999995,-0.5999999999999996,8.0,-144,225,-0.36999999999999966,0.014000000000000012,-4.0,Panthers,Kraken,1,1
0.22999999999999998,-0.8000000000000007,4.300000000000001,-77,313,-0.06999999999999984,0.0030000000000000027,-4.700000000000003,Panthers,Blues,1,1
0.23999999999999977,-1.4000000000000004,4.100000000000001,-183,445,-0.5899999999999999,0.015000000000000013,4.0,Panthers,Canadiens,1,1
0.23999999999999977,-1.4000000000000004,4.100000000000001,-183,445,0.10000000000000009,-0.0010000000000000009,-7.700000000000003,Panthers,Devils,1,1
0.27,-0.3000000000000007,-2.5,-123,207,0.22999999999999998,-0.0010000000000000009,-5.400000000000006,Panthers,Kings,1,1
0.2799999999999998,-0.40000000000000036,8.7,-75,293,-0.34999999999999964,0.0030000000000000027,-0.29999999999999716,Panthers,Penguins,1,1
0.33999999999999986,-0.20000000000000107,1.0,-24,251,-0.1499999999999999,0.0010000000000000009,3.4000000000000057,Panthers,Senators,1,1
0.3700000000000001,0.29999999999999893,2.1000000000000014,-136,196,-0.2899999999999996,0.008000000000000007,-0.7999999999999972,Panthers,Utah Hockey Club,1,1
0.41999999999999993,0.09999999999999964,3.900000000000002,-219,258,-0.43999999999999995,0.010000000000000009,-6.099999999999994,Panthers,Red Wings,1,1
0.41999999999999993,0.09999999999999964,3.900000000000002,-219,258,-0.45999999999999996,0.009000000000000008,4.700000000000003,Panthers,Canucks,1,1
0.43000000000000016,-0.9000000000000004,3.1999999999999993,-200,448,-0.5499999999999998,0.01100000000000001,-5.900000000000006,Panthers,Flyers,1,1
0.43999999999999995,-0.20000000000000107,10.700000000000001,-61,315,-0.5699999999999998,0.014000000000000012,-0.29999999999999716,Panthers,Islanders,1,1
0.5099999999999998,0.7999999999999989,12.9,74,196,-0.6399999999999997,0.014000000000000012,-3.700000000000003,Panthers,Ducks,1,1
0.5099999999999998,0.29999999999999893,12.700000000000001,-150,304,-0.6999999999999997,0.027000000000000024,0.4000000000000057,Panthers,Wild,1,1
0.5299999999999998,0.09999999999999964,4.800000000000001,-70,306,-0.8499999999999996,0.016000000000000014,2.799999999999997,Panthers,Blackhawks,1,1
0.54,-0.9000000000000004,0.6999999999999993,-160,532,0.03000000000000025,0.0010000000000000009,-5.200000000000003,Panthers,Bruins,1,1
0.6200000000000001,0.29999999999999893,10.0,-267,371,-0.8699999999999997,0.013000000000000012,1.9000000000000057,Panthers,Sharks,1,1
0.6499999999999999,0.5,6.199999999999999,-143,365,-0.20999999999999996,0.0020000000000000018,-5.200000000000003,Panthers,Flames,1,1
0.6600000000000001,1.299999999999999,4.400000000000002,-223,198,-1.02,0.019000000000000017,-3.5,Panthers,Predators,1,1
-0.5100000000000002,-3.1999999999999993,2.0,35,291,0.3299999999999996,-0.0010000000000000009,-3.5,Rangers,Capitals,1,0
-0.5,-2.6999999999999993,-1.3000000000000007,118,237,0.3899999999999997,-0.010000000000000009,2.299999999999997,Rangers,Lightning,1,0
-0.3200000000000003,-2.3999999999999986,-5.0,164,267,0.6599999999999997,-0.017000000000000015,-3.5,Rangers,Jets,1,0
-0.3200000000000003,-2.0999999999999996,1.6999999999999993,217,247,0.48,-0.010000000000000009,-2.0,Rangers,Stars,1,0
-0.30000000000000027,-1.3999999999999986,-6.400000000000002,308,122,0.36999999999999966,0.0020000000000000018,-6.700000000000003,Rangers,Golden Knights,1,0
-0.20999999999999996,-1.299999999999999,-0.6999999999999993,216,100,0.25,0.0020000000000000018,-3.1000000000000085,Rangers,Avalanche,1,0
-0.18999999999999995,-0.5999999999999996,5.099999999999998,149,19,0.36999999999999966,0.0020000000000000018,-1.7000000000000028,Rangers,Hurricanes,1,0
-0.16999999999999993,-2.0999999999999996,5.899999999999999,-62,336,-0.5300000000000002,0.016000000000000014,3.0,Rangers,Sabres,1,1
-0.16000000000000014,-1.6999999999999993,-1.9000000000000021,144,247,0.08999999999999986,-0.0040000000000000036,4.200000000000003,Rangers,Maple Leafs,1,0
-0.14000000000000012,-1.299999999999999,4.899999999999999,135,239,-0.30000000000000027,0.013000000000000012,-2.9000000000000057,Rangers,Blue Jackets,1,1
-0.14000000000000012,-0.29999999999999893,-1.1000000000000014,231,-4,0.08999999999999986,0.008000000000000007,-3.9000000000000057,Rangers,Oilers,1,0
-0.14000000000000012,-0.29999999999999893,-1.1000000000000014,231,-4,0.2899999999999996,-0.0020000000000000018,0.7999999999999972,Rangers,Panthers,1,0
0.04999999999999982,-0.8999999999999986,6.899999999999999,87,221,-0.08000000000000007,0.01200000000000001,-3.200000000000003,Rangers,Kraken,1,1
0.08999999999999986,-1.0999999999999996,3.1999999999999993,154,309,0.21999999999999975,0.0010000000000000009,-3.9000000000000057,Rangers,Blues,1,0
0.09999999999999964,-1.6999999999999993,3.0,48,441,-0.30000000000000027,0.013000000000000012,4.799999999999997,Rangers,Canadiens,1,1
0.09999999999999964,-1.6999999999999993,3.0,48,441,0.3899999999999997,-0.0030000000000000027,-6.900000000000006,Rangers,Devils,1,0
0.1299999999999999,-0.5999999999999996,-3.6000000000000014,108,203,0.5199999999999996,-0.0030000000000000027,-4.6000000000000085,Rangers,Kings,1,0
